Census year,Block ID,Property ID,Base property ID,Building address,CLUE small area,Trading name,Business address,Number of patrons,Longitude,Latitude,location
2006,803,111175,110477,8 Whiteman Street SOUTHBANK 3006,Southbank,Number 8,"Shop 11, Ground , 8 Whiteman Street SOUTHBANK 3006",200,144.95834505639274,-37.823162961789635,"-37.823162961789635, 144.95834505639274"
2007,11,103984,103984,566-580 Flinders Street MELBOURNE 3000,Melbourne (CBD),All Nations Bar,8 Flinders Street MELBOURNE 3000,100,144.95534589300536,-37.82071265823093,"-37.82071265823093, 144.95534589300536"
2007,35,109271,109271,125-133 Swanston Street MELBOURNE 3000,Melbourne (CBD),Hi Fi Bar & Ballroom,"Basement , 125 Swanston Street MELBOURNE 3000",800,144.96581108679962,-37.81472954745192,"-37.81472954745192, 144.96581108679962"
2007,46,108536,108536,115-127 Russell Street MELBOURNE 3000,Melbourne (CBD),Portland Hotel,115-127 Russell Street MELBOURNE 3000,414,144.96820916980602,-37.81366507657,"-37.81366507657, 144.96820916980602"
2007,48,108983,108983,103-137 Spring Street MELBOURNE 3000,Melbourne (CBD),Hard Rock Cafe,1 Spring Street MELBOURNE 3000,500,144.9729329718854,-37.811995901555065,"-37.811995901555065, 144.9729329718854"
2007,56,101207,101207,184-186 Bourke Street MELBOURNE 3000,Melbourne (CBD),Hollywood Karaoke Bar,"Level 1, 184-186 Bourke Street MELBOURNE 3000",204,144.96769718945876,-37.812677389205746,"-37.812677389205746, 144.96769718945876"
2007,64,104659,104659,67-73 Hardware Lane MELBOURNE 3000,Melbourne (CBD),The Mill,"Gnd & Bmt , 71-73 Hardware Lane MELBOURNE 3000",119,144.9609175559748,-37.81323599535919,"-37.81323599535919, 144.9609175559748"
2007,65,105875,105875,318-322 Little Bourke Street MELBOURNE 3000,Melbourne (CBD),Penny Blue,2-322 Little Bourke Street MELBOURNE 3000,50,144.9631369225728,-37.812927239931966,"-37.812927239931966, 144.9631369225728"
2007,67,102199,102199,16-20 Corrs Lane MELBOURNE 3000,Melbourne (CBD),Eurotrash Cafeteria & Bar,16-20 Corrs Lane MELBOURNE 3000,520,144.9683947299285,-37.81113066594355,"-37.81113066594355, 144.9683947299285"
2007,67,108581,108581,226-236 Russell Street MELBOURNE 3000,Melbourne (CBD),Mai Tai Restaurant,234A Russell Street MELBOURNE 3000,170,144.96765325569743,-37.8109838040537,"-37.8109838040537, 144.96765325569743"
2007,78,108991,108991,267-271 Spring Street MELBOURNE 3000,Melbourne (CBD),Elm's Family Hotel,Part 267-271 Spring Street MELBOURNE 3000,200,144.97145390976615,-37.808610073043155,"-37.808610073043155, 144.97145390976615"
2007,105,109317,109317,427-433 Swanston Street MELBOURNE 3000,Melbourne (CBD),The Oxford Scholar Hotel,427-433 Swanston Street MELBOURNE 3000,486,144.96293756796908,-37.80846017511618,"-37.80846017511618, 144.96293756796908"
2007,215,108202,108202,415-421 Rathdowne Street CARLTON 3053,Carlton,Clare Castle Hotel,415-421 Rathdowne Street CARLTON 3053,50,144.97043631976663,-37.79652187055923,"-37.79652187055923, 144.97043631976663"
2007,218,106215,106215,298 Lygon Street CARLTON 3053,Carlton,Carlton Yacht Club Bar,298 Lygon Street CARLTON 3053,60,144.96738573527062,-37.79998724727436,"-37.79998724727436, 144.96738573527062"
2007,266,106081,106081,27-31 Lygon Street CARLTON 3053,Carlton,John Curtin Hotel,27-31 Lygon Street CARLTON 3053,350,144.96570800461063,-37.806200850148954,"-37.806200850148954, 144.96570800461063"
2007,375,103809,103809,1-3 Flemington Road NORTH MELBOURNE 3051,North Melbourne,Tufclub Hotel,1-3 Flemington Road NORTH MELBOURNE 3051,350,144.95640420002303,-37.80128454835001,"-37.80128454835001, 144.95640420002303"
2007,753,110606,110380,3 Southgate Avenue SOUTHBANK 3006,Southbank,Bear Brass,"Shop 3, Ground , 3 Southgate Avenue SOUTHBANK 3006",200,144.96631253645785,-37.82071954088171,"-37.82071954088171, 144.96631253645785"
2007,760,108642,108642,497-503 St Kilda Road MELBOURNE 3004,Melbourne (Remainder),Rok's Cafe,"Part Ground , 499 St Kilda Road MELBOURNE 3004",230,144.97908599467,-37.84331889873595,"-37.84331889873595, 144.97908599467"
2007,803,111175,110477,8 Whiteman Street SOUTHBANK 3006,Southbank,Kingpin Bowling,"Part Mezzanine 1, 8 Whiteman Street SOUTHBANK 3006",347,144.95834505639274,-37.823162961789635,"-37.823162961789635, 144.95834505639274"
2007,804,110988,110988,7-9 South Wharf SOUTHBANK 3006,Southbank,Atlantic South Wharf Function Centre,"Suite 6, Part 7-9 South Wharf SOUTHBANK 3006",1300,144.94934455622283,-37.82400245608464,"-37.82400245608464, 144.94934455622283"
2007,1103,558180,558180,122-148 Harbour Esplanade DOCKLANDS 3008,Docklands,E J Whitten Bar,"Part Level 1, 140 Harbour Esplanade DOCKLANDS 3008",70,144.9475184354052,-37.81649272044851,"-37.81649272044851, 144.9475184354052"
2008,13,106435,106435,21-31 Market Street MELBOURNE 3000,Melbourne (CBD),The Trust Bar,"Unit 1, 29 Market Street MELBOURNE 3000",350,144.96042042913956,-37.8186455756,"-37.8186455756, 144.96042042913956"
2008,14,101099,101099,16-26 Bond Street MELBOURNE 3000,Melbourne (CBD),Bond Lounge,"Ground , 20-24 Bond Street MELBOURNE 3000",500,144.96305786970584,-37.81814585765,"-37.81814585765, 144.96305786970584"
2008,14,103172,103172,31-39 Elizabeth Street MELBOURNE 3000,Melbourne (CBD),The Joint,"Unit 6, Floor 1, 35 Elizabeth Street MELBOURNE 3000",329,144.96433442329368,-37.81742176045,"-37.81742176045, 144.96433442329368"
2008,15,103944,103944,277-279 Flinders Lane MELBOURNE 3000,Melbourne (CBD),De Biers,"Unit 1, Basement , 277 Flinders Lane MELBOURNE 3000",400,144.96529756195,-37.81724060754056,"-37.81724060754056, 144.96529756195"
2008,25,101789,101789,252-254 Flinders Lane MELBOURNE 3000,Melbourne (CBD),Hell's Kitchen,"Mezzanine , 20A Flinders Lane MELBOURNE 3000",55,144.96559654075,-37.81660289618951,"-37.81660289618951, 144.96559654075"
2008,31,102113,102113,546-566 Collins Street MELBOURNE 3000,Melbourne (CBD),Nero Bar,"Shop 12, Ground , 546 Collins Street MELBOURNE 3000",80,144.9558441975894,-37.8182445039,"-37.8182445039, 144.9558441975894"
2008,33,105933,105933,425-427 Little Collins Street MELBOURNE 3000,Melbourne (CBD),The Irish Times,"Ground , 427 Little Collins Street MELBOURNE 3000",170,144.96053545680002,-37.816254365002514,"-37.816254365002514, 144.96053545680002"
2008,35,109271,109271,125-133 Swanston Street MELBOURNE 3000,Melbourne (CBD),Hi Fi Bar & Ballroom,"Basement , 125 Swanston Street MELBOURNE 3000",800,144.96580167078022,-37.8147282136,"-37.8147282136, 144.96580167078022"
2008,36,102152,102152,162-168 Collins Street MELBOURNE 3000,Melbourne (CBD),Long Room,"Shop , Basement , 162 Collins Street MELBOURNE 3000",620,144.96784765055,-37.814502920078574,"-37.814502920078574, 144.96784765055"
2008,43,108068,108068,111-129 Queen Street MELBOURNE 3000,Melbourne (CBD),Blue Diamond Salon,"Level 15, 123 Queen Street MELBOURNE 3000",60,144.96063605132247,-37.81581228765,"-37.81581228765, 144.96063605132247"
2008,45,105960,105960,318-322 Little Collins Street MELBOURNE 3000,Melbourne (CBD),FFour,"Floor 2, 318-322 Little Collins Street MELBOURNE 3000",380,144.964007269,-37.81488098496023,"-37.81488098496023, 144.964007269"
2008,46,108536,108536,115-127 Russell Street MELBOURNE 3000,Melbourne (CBD),Portland Hotel,115-127 Russell Street MELBOURNE 3000,414,144.96819976865,-37.813663745095965,"-37.813663745095965, 144.96819976865"
2008,64,104659,104659,67-73 Hardware Lane MELBOURNE 3000,Melbourne (CBD),Charlie's Bar,"Basement 0, 67 Hardware Lane MELBOURNE 3000",143,144.96090810048747,-37.813234637700006,"-37.813234637700006, 144.96090810048747"
2008,67,108581,108581,226-236 Russell Street MELBOURNE 3000,Melbourne (CBD),Mai Tai Restaurant,234A Russell Street MELBOURNE 3000,170,144.9676438463273,-37.8109824532,"-37.8109824532, 144.9676438463273"
2008,72,110106,110106,263-267 William Street MELBOURNE 3000,Melbourne (CBD),Metropolitan Hotel,263-267 William Street MELBOURNE 3000,300,144.95658352195306,-37.8129237703,"-37.8129237703, 144.95658352195306"
2008,87,108567,108567,300 Russell Street MELBOURNE 3000,Melbourne (CBD),Jankara Japanese Bar,"Ground , 300 Russell Street MELBOURNE 3000",80,144.9669050494499,-37.80951656025,"-37.80951656025, 144.9669050494499"
2008,95,109314,109314,401-405 Swanston Street MELBOURNE 3000,Melbourne (CBD),Red Love Cocktail Bar Musicroom,"Floor 1, 401-405 Swanston Street MELBOURNE 3000",110,144.96321775747032,-37.80904299005,"-37.80904299005, 144.96321775747032"
2008,95,109315,109315,407-409 Swanston Street MELBOURNE 3000,Melbourne (CBD),Bunker Lounge Bar,"Unit 1, Basement , 407 Swanston Street MELBOURNE 3000",92,144.96318266839148,-37.8089556346,"-37.8089556346, 144.96318266839148"
2008,104,103219,103219,413-417 Elizabeth Street MELBOURNE 3000,Melbourne (CBD),Workshop,"Level 1, 413-417 Elizabeth Street MELBOURNE 3000",230,144.96052177440907,-37.809187335450005,"-37.809187335450005, 144.96052177440907"
2008,247,106238,106238,192-202 Lygon Street CARLTON 3053,Carlton,Players On Lygon,"Ground , 200 Lygon Street CARLTON 3053",200,144.96698221861897,-37.802539525,"-37.802539525, 144.96698221861897"
2008,255,101593,101593,91-95 Cardigan Street CARLTON 3053,Carlton,Hotel Lincoln,91-95 Cardigan Street CARLTON 3053,154,144.96450571731128,-37.80448531745,"-37.80448531745, 144.96450571731128"
2008,435,107481,107481,65-67 Peel Street WEST MELBOURNE 3003,West Melbourne (Residential),The Drunken Poet,65-67 Peel Street WEST MELBOURNE 3003,50,144.95549731307378,-37.80666767615,"-37.80666767615, 144.95549731307378"
2008,658,110266,110266,Brunton Avenue JOLIMONT 3002,East Melbourne,Spotless Services,Part  Brunton Avenue JOLIMONT 3002,2800,144.9831880009852,-37.82000693155,"-37.82000693155, 144.9831880009852"
2008,730,609329,110401,334-342 City Road SOUTHBANK 3006,Southbank,Eve Bar Launge,City Road SOUTHBANK 3006,600,144.95735129014014,-37.8278377219,"-37.8278377219, 144.95735129014014"
2008,801,559161,559161,3-7 Riverside Quay SOUTHBANK 3006,Southbank,Belgian Beer Cafe Eureka,5 Riverside Quay SOUTHBANK 3006,638,144.96453865540002,-37.82168057419412,"-37.82168057419412, 144.96453865540002"
2008,803,111175,110477,8 Whiteman Street SOUTHBANK 3006,Southbank,Automatic Cafe,"Shop 30, Ground , 8 Whiteman Street SOUTHBANK 3006",340,144.95833558279713,-37.8231615953,"-37.8231615953, 144.95833558279713"
2008,803,111175,110477,8 Whiteman Street SOUTHBANK 3006,Southbank,Club Odeon,"Shop 53, Level 2, 8 Whiteman Street SOUTHBANK 3006",560,144.95833558279713,-37.8231615953,"-37.8231615953, 144.95833558279713"
2008,807,108054,108054,40-56 Queens Bridge Street SOUTHBANK 3006,Southbank,Crown Promenade Hotel,40-56 Queens Bridge Street SOUTHBANK 3006,150,144.9600192920248,-37.8239807135,"-37.8239807135, 144.9600192920248"
2008,2530,616125,616125,25-27 Rankins Road KENSINGTON 3031,Kensington,Flemington & Kensington RSL Club,25-27 Rankins Road KENSINGTON 3031,90,144.93219505239753,-37.78932235035,"-37.78932235035, 144.93219505239753"
2009,6,578324,573333,2 Swanston Street MELBOURNE 3000,Melbourne (CBD),Transport Hotel,"Tenancy 29, Ground , 2 Swanston Street MELBOURNE 3000",600,144.96994164312352,-37.817777826050005,"-37.817777826050005, 144.96994164312352"
2009,11,108972,108972,10-22 Spencer Street MELBOURNE 3000,Melbourne (CBD),Pensione Hotel Melbourne,10-22 Spencer Street MELBOURNE 3000,50,144.95524467834542,-37.8205093018,"-37.8205093018, 144.95524467834542"
2009,14,103946,103946,313-315 Flinders Lane MELBOURNE 3000,Melbourne (CBD),Randy Dragon,"Unit 1, Basement , 313-315 Flinders Lane MELBOURNE 3000",100,144.963850874,-37.81763998086082,"-37.81763998086082, 144.963850874"
2009,23,102098,102098,415-417 Collins Street MELBOURNE 3000,Melbourne (CBD),The Sherlock Holmes Inn,"Basement , 415 Collins Street MELBOURNE 3000",131,144.9608683386,-37.81746943511497,"-37.81746943511497, 144.9608683386"
2009,23,102099,102099,419-429 Collins Street MELBOURNE 3000,Melbourne (CBD),Silk Road on Collins,"Ground & Mezzanine , 419-429 Collins Street MELBOURNE 3000",911,144.96065267909762,-37.81752823875,"-37.81752823875, 144.96065267909762"
2009,23,106436,106436,54-60 Market Street MELBOURNE 3000,Melbourne (CBD),Oaks on Market,"Level 1, 60 Market Street MELBOURNE 3000",45,144.9608187220784,-37.8177773142,"-37.8177773142, 144.9608187220784"
2009,36,102152,102152,162-168 Collins Street MELBOURNE 3000,Melbourne (CBD),Long Room,"Shop , Basement , 162 Collins Street MELBOURNE 3000",620,144.96784765055,-37.814502920078574,"-37.814502920078574, 144.96784765055"
2009,43,101154,101154,483-501 Bourke Street MELBOURNE 3000,Melbourne (CBD),RACV City Club,501 Bourke Street MELBOURNE 3000,440,144.95958443725,-37.81588561771079,"-37.81588561771079, 144.95958443725"
2009,47,108591,108591,114-120 Russell Street MELBOURNE 3000,Melbourne (CBD),Canary Club,6 Russell Street MELBOURNE 3000,150,144.96902133147304,-37.81349217105,"-37.81349217105, 144.96902133147304"
2009,52,592048,592048,188-202 King Street MELBOURNE 3000,Melbourne (CBD),La Di Da,192-200 King Street MELBOURNE 3000,450,144.9556241849,-37.81551358461684,"-37.81551358461684, 144.9556241849"
2009,54,105852,105852,401-405 Little Bourke Street MELBOURNE 3000,Melbourne (CBD),The Apartment Restaurant Club Lounge,"LwrGround , 405 Little Bourke Street MELBOURNE 3000",250,144.96103411715,-37.814032806037275,"-37.814032806037275, 144.96103411715"
2009,55,101193,101193,338-352 Bourke Street MELBOURNE 3000,Melbourne (CBD),Alto Events,"Part Level 3, 338-352 Bourke Street MELBOURNE 3000",400,144.96328859750002,-37.813603510907534,"-37.813603510907534, 144.96328859750002"
2009,58,105657,105657,21 Liverpool Street MELBOURNE 3000,Melbourne (CBD),Double Happiness Bar,21 Liverpool Street MELBOURNE 3000,164,144.97126461041296,-37.81118096215,"-37.81118096215, 144.97126461041296"
2009,62,105384,105384,204-208 King Street MELBOURNE 3000,Melbourne (CBD),Great Western Hotel,204-208 King Street MELBOURNE 3000,390,144.9554834451845,-37.8152118513,"-37.8152118513, 144.9554834451845"
2009,64,104659,104659,67-73 Hardware Lane MELBOURNE 3000,Melbourne (CBD),Charlie's Bar,"Basement , 67 Hardware Lane MELBOURNE 3000",143,144.96090810048747,-37.813234637700006,"-37.813234637700006, 144.96090810048747"
2009,66,109436,109436,27-29 Tattersalls Lane MELBOURNE 3000,Melbourne (CBD),Section 8 Bar Pty Ltd,27-29 Tattersalls Lane MELBOURNE 3000,100,144.9653895502875,-37.8117616219,"-37.8117616219, 144.9653895502875"
2009,66,109952,109952,7-9 Waratah Place MELBOURNE 3000,Melbourne (CBD),Manchuria,"Level 1, 7-9 Waratah Place MELBOURNE 3000",80,144.9669903181266,-37.8116248873,"-37.8116248873, 144.9669903181266"
2009,71,105318,105318,277-287 King Street MELBOURNE 3000,Melbourne (CBD),Hotel Sophia,277-287 King Street MELBOURNE 3000,116,144.954199877,-37.81367554438032,"-37.81367554438032, 144.954199877"
2009,72,110106,110106,263-267 William Street MELBOURNE 3000,Melbourne (CBD),Metropolitan Hotel,263-267 William Street MELBOURNE 3000,300,144.95658352195306,-37.8129237703,"-37.8129237703, 144.95658352195306"
2009,76,589841,105749,221 Little Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Match Bar & Grill,249 Little Lonsdale Street MELBOURNE 3000,360,144.96572505308205,-37.8106786168,"-37.8106786168, 144.96572505308205"
2009,76,589841,105749,221 Little Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Strike Bowling,245-247 Little Lonsdale Street MELBOURNE 3000,370,144.96572505308205,-37.8106786168,"-37.8106786168, 144.96572505308205"
2009,85,105746,105746,183-265 La Trobe Street MELBOURNE 3000,Melbourne (CBD),Rockstar Bowling,"Shop 305, Level 3, 300 La Trobe Street MELBOURNE 3000",760,144.96283887062455,-37.810901747299994,"-37.810901747299994, 144.96283887062455"
2009,104,103219,103219,413-417 Elizabeth Street MELBOURNE 3000,Melbourne (CBD),Workshop,"Level 1, 413-417 Elizabeth Street MELBOURNE 3000",230,144.96052177440907,-37.809187335450005,"-37.809187335450005, 144.96052177440907"
2009,357,107890,107890,399-405 Queensberry Street NORTH MELBOURNE 3051,North Melbourne,Royal Park Hotel/Pub,399-405 Queensberry Street NORTH MELBOURNE 3051,114,144.9543146186515,-37.8037874454,"-37.8037874454, 144.9543146186515"
2009,362,109843,109843,232-238 Victoria Street MELBOURNE 3000,North Melbourne,The Public Bar Hotel,238 Victoria Street MELBOURNE 3000,180,144.95858734780433,-37.80593323915,"-37.80593323915, 144.95858734780433"
2009,369,103507,103507,86-90 Errol Street NORTH MELBOURNE 3051,North Melbourne,Court House Hotel,86-90 Errol Street NORTH MELBOURNE 3051,50,144.94995539726006,-37.80287774395,"-37.80287774395, 144.94995539726006"
2009,424,109706,109706,297-307 Victoria Street WEST MELBOURNE 3003,West Melbourne (Residential),Jawa Bar,297 Victoria Street WEST MELBOURNE 3003,40,144.9513760858731,-37.80564242085,"-37.80564242085, 144.9513760858731"
2009,658,110266,110266,120 Brunton Avenue JOLIMONT 3002,East Melbourne,Spotless Services,Part 120 Brunton Avenue JOLIMONT 3002,2800,144.9831880009852,-37.82000693155,"-37.82000693155, 144.9831880009852"
2009,803,111175,110477,8 Whiteman Street SOUTHBANK 3006,Southbank,Waterfront,"Shop 19, Ground , 8 Whiteman Street SOUTHBANK 3006",349,144.95833558279713,-37.8231615953,"-37.8231615953, 144.95833558279713"
2009,915,108456,108456,43-49 Royal Parade PARKVILLE 3052,Parkville,Naughtons Hotel,43-49 Royal Parade PARKVILLE 3052,350,144.9575319741715,-37.795544285800005,"-37.795544285800005, 144.9575319741715"
2009,1104,576024,576023,747-757 Bourke Street DOCKLANDS 3008,Docklands,The Nixon Hotel Pty Ltd,749 Bourke Street DOCKLANDS 3008,300,144.94799200986157,-37.8193808756,"-37.8193808756, 144.94799200986157"
2010,6,578324,573333,2 Swanston Street MELBOURNE 3000,Melbourne (CBD),Transit Cocktail Lounge,"Tenancy 29, Level 2, 2 Swanston Street MELBOURNE 3000",200,144.9699416444174,-37.817777826050005,"-37.817777826050005, 144.9699416444174"
2010,15,109257,109257,1-7 Swanston Street MELBOURNE 3000,Melbourne (CBD),Young & Jackson,1-7 Swanston Street MELBOURNE 3000,470,144.9670229161086,-37.81735592945,"-37.81735592945, 144.9670229161086"
2010,16,103938,103938,187 Flinders Lane MELBOURNE 3000,Melbourne (CBD),The Adelphi Hotel,187 Flinders Lane MELBOURNE 3000,80,144.968375189,-37.81635841891841,"-37.81635841891841, 144.968375189"
2010,32,102118,102118,480-490 Collins Street MELBOURNE 3000,Melbourne (CBD),Paloma,"Unit 4, Ground , 480 Collins Street MELBOURNE 3000",80,144.95795310975024,-37.81765020885,"-37.81765020885, 144.95795310975024"
2010,54,104653,104653,21-25 Hardware Lane MELBOURNE 3000,Melbourne (CBD),Campari House,21-25 Hardware Lane MELBOURNE 3000,326,144.96131410741825,-37.8140914532,"-37.8140914532, 144.96131410741825"
2010,54,109954,109954,15-19 Warburton Lane MELBOURNE 3000,Melbourne (CBD),Murmur,"Level 1, 15-19 Warburton Lane MELBOURNE 3000",50,144.96184613744998,-37.81381261656483,"-37.81381261656483, 144.96184613744998"
2010,57,101216,101216,21-25 Croft Alley MELBOURNE 3000,Melbourne (CBD),The Croft Institute,21-25 Croft Alley MELBOURNE 3000,250,144.9690874998,-37.8120633340864,"-37.8120633340864, 144.9690874998"
2010,58,101238,101238,2-8 Bourke Street MELBOURNE 3000,Melbourne (CBD),Imperial Hotel,2-8 Bourke Street MELBOURNE 3000,300,144.97267562165,-37.81120076772776,"-37.81120076772776, 144.97267562165"
